symbol,entry_time,exit_time,hours_held,entry_apr,long_funding_total_usd,long_funding_payment_count,long_funding_interval_hours,long_avg_payment_usd,short_funding_total_usd,short_funding_payment_count,short_funding_interval_hours,short_avg_payment_usd,net_funding_usd,net_funding_pct,long_price_pnl_usd,short_price_pnl_usd,total_price_pnl_usd,entry_fees_usd,exit_fees_usd,total_fees_usd,realized_pnl_usd,realized_pnl_pct,episode
0GUSDT,2025-12-27 00:30:00+00:00,2025-12-27 16:20:00+00:00,15.833333333333334,6499.06152,1.384501866017831,16,1,0.08653136662611444,-0.3960069736657051,4,4,-0.09900174341642627,0.988494892352126,4.940250081383131,-0.5024708079058842,0.18161599427493835,-0.32085481363094587,0.008003602053079671,0.021249892188044003,0.029253494241123675,0.28838832698889016,1.4412926833508544,1
FLOWUSDT,2025-12-27 16:30:00+00:00,2025-12-27 17:55:00+00:00,1.4166666666666667,15933.99324,0.3621064034539954,1,1,0.3621064034539954,-0.06194550831055778,1,1,-0.06194550831055778,0.30016089514343763,1.4958172118607653,-0.8821425880839663,0.4519523152724541,-0.4301902728115121,0.008026673119238782,0.020584087597360304,0.028610760716599085,-0.7115189841735274,-3.5457728182208834,1
FLOWUSDT,2025-12-27 18:50:00+00:00,2025-12-28 00:20:00+00:00,5.5,3122.44068,0.36585268633681345,6,1,0.060975447722802244,-0.027256223150249663,6,1,-0.0045427038583749435,0.3385964631865638,1.692982315932819,1.009174311926605,-0.8805031446540884,0.12867116727251665,0.008,0.024077167498865185,0.03207716749886519,0.5244039983658633,2.6220199918293163,1
GASUSDT,2025-12-28 01:30:00+00:00,2025-12-28 06:25:00+00:00,4.916666666666667,3361.6938,0.5506077121763492,3,2,0.18353590405878306,-0.07138216151524021,1,4,-0.07138216151524021,0.47922555066110895,2.3926273632874233,-0.2630735370113966,0.12386395204426251,-0.13920958496713404,0.00801170392037417,0.021604376348387626,0.029616080268761794,0.1601823700853058,0.799741836080357,1
FLOWUSDT,2025-12-28 06:30:00+00:00,2025-12-28 06:50:00+00:00,0.3333333333333333,6550.65792,0.0,0,1,0.0,0.0,0,1,0.0,0.0,0.0,-0.07446657860041551,-0.1579629627949016,-0.23242954139531713,0.008024518509980993,0.022151749272346272,0.030176267782327265,-0.4901219217743558,-2.4431218952999423,1
FLOWUSDT,2025-12-28 06:50:00+00:00,2025-12-28 11:40:00+00:00,4.833333333333333,4062.85296,1.160305703692425,5,1,0.232061140738485,-0.17714553026265703,5,1,-0.035429106052531405,0.9831601734297679,4.91580086714884,-0.35153328347045687,0.3100775193798452,-0.04145576409061169,0.008,0.02127141225732775,0.02927141225732775,0.8473033024743045,4.236516512371523,1
FLOWUSDT,2025-12-28 12:35:00+00:00,2025-12-28 12:55:00+00:00,0.3333333333333333,4840.46064,0.0,0,1,0.0,0.0,0,1,0.0,0.0,0.0,0.15978359167533723,-0.49259250914275055,-0.33280891746741326,0.00805309302043699,0.022864633616296117,0.030917726636733107,-0.7001498335982528,-3.4776691729323157,1
FLOWUSDT,2025-12-29 02:30:00+00:00,2025-12-29 07:00:00+00:00,4.5,10283.25012,0.4975831113646337,5,1,0.09951662227292674,-0.02084159719175077,5,1,-0.004168319438350154,0.4767415141728829,2.3837075708644146,-0.7803223070398642,0.727272727272728,-0.0530495797671362,0.008,0.02033962264150944,0.02833962264150944,0.23778319912242354,1.1889159956121176,1
FLOWUSDT,2025-12-29 09:30:00+00:00,2025-12-29 09:35:00+00:00,0.08333333333333333,6664.28388,0.0,0,1,0.0,0.0,0,1,0.0,0.0,0.0,-0.1061267037468518,-0.09920920408018337,-0.2053359078270352,0.008016103689678922,0.022023711852033164,0.030039815541712086,-0.4415057072191144,-2.2030937937470645,1
FLOWUSDT,2025-12-29 09:35:00+00:00,2025-12-29 19:15:00+00:00,9.666666666666666,6909.76536,0.6887444943484352,10,1,0.06887444943484353,-0.17615099859878558,10,1,-0.01761509985987856,0.5125934957496496,2.562967478748248,-0.7136485280999114,0.29411764705882243,-0.41953088104108893,0.008,0.020869687062120505,0.028869687062120505,-0.45041911517982597,-2.25209557589913,1
0GUSDT,2025-12-30 01:30:00+00:00,2025-12-30 04:10:00+00:00,2.6666666666666665,3727.6647,0.15307396202644477,3,1,0.051024654008814924,-0.09718122002674193,1,4,-0.09718122002674193,0.055892741999702844,0.2794637099985142,-0.2953337271116364,0.27503736920777344,-0.02029635790386295,0.008,0.021372455801515373,0.029372455801515374,-0.02102094095973772,-0.1051047047986886,1
FLOWUSDT,2025-12-30 06:30:00+00:00,2025-12-30 07:20:00+00:00,0.8333333333333334,6127.78644,0.0539598755684567,1,1,0.0539598755684567,-0.016653517174649253,1,1,-0.016653517174649253,0.03730635839380745,0.18653179196903724,0.17975402081362335,-0.2970297029702959,-0.11727568215667256,0.008,0.02252152878567973,0.03052152878567973,-0.2060840625060455,-1.0304203125302276,1
ZRXUSDT,2025-12-30 08:30:00+00:00,2025-12-30 13:30:00+00:00,5.0,3488.8014,0.7479849976456201,5,1,0.14959699952912403,-0.4376891290016817,5,1,-0.08753782580033634,0.3102958686439384,1.551479343219692,0.1209750225699676,-0.19266625233064136,-0.07169122976067377,0.008,0.022343739489374723,0.030343739489374723,0.14663918006420956,0.7331959003210478,1
WCTUSDT,2025-12-30 13:35:00+00:00,2025-12-30 13:50:00+00:00,0.25,9185.30895,0.0,0,1,0.0,0.0,0,4,0.0,0.0,0.0,-0.5007009813739239,0.3136321291791745,-0.18706885219474945,0.008,0.021100829643202527,0.029100829643202528,-0.4301798747900443,-2.150899373950222,1
WCTUSDT,2025-12-30 13:50:00+00:00,2025-12-30 21:50:00+00:00,8.0,5244.16743,0.535936447845468,8,1,0.0669920559806835,-0.23588536391424325,2,4,-0.11794268195712163,0.30005108393122476,1.5002554196561237,-0.36474804975753794,0.23936738619363024,-0.12538066356390773,0.008,0.021334536191891323,0.029334536191891324,0.011748175843767118,0.05874087921883559,1
FLOWUSDT,2025-12-30 23:30:00+00:00,2025-12-31 00:30:00+00:00,1.0,2889.5736,0.060864044307058204,1,1,0.060864044307058204,4.95311695002576e-05,1,1,4.95311695002576e-05,0.060913575476558464,0.30456787738279234,-0.26236125126135135,0.0,-0.26236125126135135,0.008,0.021705306543019064,0.029705306543019065,-0.5045980164863455,-2.5229900824317273,1
FLOWUSDT,2025-12-31 05:30:00+00:00,2025-12-31 05:55:00+00:00,0.4166666666666667,3894.0828,0.0,0,1,0.0,0.0,0,1,0.0,0.0,0.0,-0.08371085286586602,-0.10526315789473695,-0.18897401076060297,0.008,0.022016790475221332,0.030016790475221333,-0.406530477256539,-2.0326523862826953,1
FLOWUSDT,2025-12-31 05:55:00+00:00,2025-12-31 07:05:00+00:00,1.1666666666666667,2725.87548,0.06134365092277188,2,1,0.03067182546138594,-0.02637122782042809,2,1,-0.013185613910214045,0.03497242310234379,0.17486211551171893,-0.023835534809812705,-0.20833333333333354,-0.23216886814314625,0.008,0.02219685799989832,0.03019685799989832,-0.45076360821597566,-2.253818041079878,1
RIVERUSDT,2025-12-31 07:30:00+00:00,2026-01-01 00:15:00+00:00,16.75,3715.53648,5.897400492281653,17,1,0.3469059113106855,-3.3799024559918758,17,1,-0.19881779152893386,2.517498036289777,12.587490181448885,10.26148172980221,-9.124786324786328,1.1366954050158824,0.008,0.04333716993906568,0.05133716993906568,5.1201893023696625,25.60094651184831,1
LIGHTUSDT,2026-01-01 00:30:00+00:00,2026-01-01 01:05:00+00:00,0.5833333333333334,8086.41732,0.25999653358568847,1,1,0.25999653358568847,-0.19869410345809338,1,1,-0.19869410345809338,0.06130243012759509,0.29883574475875513,0.1225104191000107,-0.2437637580029141,-0.12125333890290341,0.008205501678132042,0.022963580790369174,0.031169082468501218,-0.1879305367771798,-0.9161196677493662,1
RIVERUSDT,2026-01-01 01:30:00+00:00,2026-01-01 06:25:00+00:00,4.916666666666667,6125.00952,0.37774185005877925,5,1,0.07554837001175585,-0.13069684604836343,5,1,-0.026139369209672685,0.24704500401041582,1.2065001759557807,-3.0443044607617975,3.3737887365778736,0.32948427581607626,0.00819046723518987,0.01545436664312841,0.02364483387831828,1.2193851310211459,5.955143197604787,1
FLOWUSDT,2026-01-01 06:30:00+00:00,2026-01-01 08:00:00+00:00,1.5,5941.35612,0.1757891308530381,2,1,0.08789456542651905,-0.010663985459896457,2,1,-0.005331992729948228,0.16512514539314163,0.7969342947045279,0.5023646133977214,-0.34921424349739755,0.15315036990032385,0.008288018045671561,0.023732868251190167,0.03202088629686173,0.4806721685874925,2.319841322442703,1
LIGHTUSDT,2026-01-01 08:30:00+00:00,2026-01-01 10:30:00+00:00,2.0,6420.8172,0.8609590635467262,2,1,0.4304795317733631,-0.5845862713191505,2,1,-0.29229313565957526,0.2763727922275757,1.3276825922435171,0.850205074211914,-0.8303732516538667,0.01983182255804751,0.008326471819158559,0.02474717542049035,0.03307364723964891,0.3972496949701139,1.9083698526719255,1
LIGHTUSDT,2026-01-01 10:35:00+00:00,2026-01-01 12:20:00+00:00,1.75,2822.14788,0.8636240118067003,2,1,0.43181200590335017,-0.672960299074415,2,1,-0.3364801495372075,0.19066371273228533,0.9124573770409964,-7.43183794537362,7.654117905553367,0.22227996017974738,0.00835825179475617,0.006398773125565145,0.014757024920321314,-0.3830254319155763,-1.83304088616177,1
LIGHTUSDT,2026-01-01 12:30:00+00:00,2026-01-01 12:50:00+00:00,0.3333333333333333,17520.0,0.0,0,1,0.0,0.0,0,1,0.0,0.0,0.0,0.5367298906116466,-0.9069428938060674,-0.37021300319442085,0.008327609760202923,0.024480169884564616,0.03280777964476754,-0.7108617481558085,-3.4144815553340075,1
LIGHTUSDT,2026-01-01 12:55:00+00:00,2026-01-01 17:15:00+00:00,4.333333333333333,13408.6692,0.2738284379306653,5,1,0.05476568758613306,0.263828582959168,5,1,0.0527657165918336,0.5376570208898332,2.6002847027531493,-0.5324786597029832,0.5143415318332423,-0.0181371278697409,0.008270740820350458,0.0215929822899012,0.029863723110251657,0.46598289543685945,2.253645256494033,1
RIVERUSDT,2026-01-01 17:30:00+00:00,2026-01-02 19:05:00+00:00,25.583333333333332,4197.72192,4.15653677549206,26,1,0.15986679905738693,-2.713318260778421,26,1,-0.1043583946453239,1.4432185147136387,6.948556262076377,5.700972312398403,-5.600593205839355,0.10037910655904747,0.008308019451985407,0.0352806292757606,0.04358864872774601,1.9798559637204702,9.532264459238043,1
RIVERUSDT,2026-01-02 19:30:00+00:00,2026-01-02 22:05:00+00:00,2.5833333333333335,7246.64868,1.1537123485639018,3,1,0.3845707828546339,-0.5488854398343102,3,1,-0.18296181327810337,0.6048269087295917,2.857537287575972,-0.5071822583215346,0.532334610835756,0.02515235251422125,0.008466407929083045,0.022140045650817456,0.0306064535799005,0.5574671391062768,2.633783506657248,1
FLOWUSDT,2026-01-02 22:30:00+00:00,2026-01-02 23:05:00+00:00,0.5833333333333334,2559.50556,0.044733597797728536,1,1,0.044733597797728536,0.001592534827284104,1,1,0.001592534827284104,0.04632613262501264,0.21772343449891246,0.020745056792845776,0.12228455891108557,0.14302961570393136,0.008511005300211547,0.023298230294437495,0.031809235594649043,0.29456224459183894,1.3843828511516374,1
RIVERUSDT,2026-01-02 23:30:00+00:00,2026-01-03 02:00:00+00:00,2.5,4726.57188,0.6032432410050929,3,1,0.20108108033503094,-0.5696650993302379,3,1,-0.18988836644341264,0.033578141674854955,0.15737472690060206,-0.5151614928297851,0.28787241023063626,-0.22728908259914885,0.008534570279778893,0.022579663460666775,0.031114233740445668,-0.49751462564502213,-2.331761807967261,1
RIVERUSDT,2026-01-03 02:40:00+00:00,2026-01-03 02:45:00+00:00,0.08333333333333333,3159.34656,0.0,0,1,0.0,0.0,0,1,0.0,0.0,0.0,0.05133933872537045,-0.31605312896596083,-0.2647137902405904,0.008494769109727292,0.023768170104991646,0.03226293921471894,-0.5703290701118785,-2.6855541933861358,1
RIVERUSDT,2026-01-03 02:45:00+00:00,2026-01-03 21:05:00+00:00,18.333333333333332,2562.957,0.3299857074490631,19,1,0.017367668813108583,0.18120171731663923,19,1,0.009536932490349433,0.5111874247657023,2.420067634442488,-1.9130260767143545,2.30640898320392,0.39338290648956503,0.008449142784118343,0.018583376214795836,0.02703251899891418,1.4735036607273495,6.975872929959523,1
FLOWUSDT,2026-01-04 00:30:00+00:00,2026-01-04 03:25:00+00:00,2.9166666666666665,14928.91464,0.24942213717681164,3,1,0.08314071239227054,-0.013101523227854097,3,1,-0.004367174409284699,0.23632061394895754,1.1033966493404601,-0.5898691424692755,0.22079956383960148,-0.36906957862967393,0.00856702307697653,0.022647809596571457,0.031214832673547986,-0.6119814488878481,-2.857382049232571,1
PIPPINUSDT,2026-01-04 20:30:00+00:00,2026-01-05 11:00:00+00:00,14.5,2509.40712,2.6927538071986987,15,1,0.17951692047991324,-2.012675407344423,15,1,-0.1341783604896282,0.6800783998542759,3.1935818047812807,-2.368934768947341,2.45858686625991,0.08965209731256873,0.008518064561065502,0.01811511241698207,0.02663317697804757,0.7633674138780143,3.584698887431427,1
RIVERUSDT,2026-01-05 12:30:00+00:00,2026-01-05 23:10:00+00:00,10.666666666666666,5061.53676,3.3053984452153604,11,1,0.30049076774685096,-2.3935654106842086,11,1,-0.21759685551674623,0.9118330345311518,4.2513989845668885,0.22488145203728213,-0.284856098758729,-0.059974646721446895,0.008579133954175745,0.024151758308089712,0.03273089226226546,0.7834354488549915,3.6527484151179053,1
RIVERUSDT,2026-01-05 23:30:00+00:00,2026-01-06 10:30:00+00:00,11.0,4560.38592,0.6109794110287152,11,1,0.055543582820792296,-0.2475313322042283,11,1,-0.02250284838220257,0.36344807882448693,1.6822778085139656,1.7662171282420802,-2.095366333593258,-0.32914920535117786,0.008641808790084143,0.028019046525505527,0.03666085531558967,-0.4665476361732191,-2.159490669168932,1
PIPPINUSDT,2026-01-06 16:30:00+00:00,2026-01-07 14:15:00+00:00,21.75,5684.57424,1.5569637955276006,22,1,0.07077108161489093,-1.1636857487288932,22,1,-0.052894806760404235,0.39327804679870737,1.828246770142965,-0.7521961352227641,0.6297293246226715,-0.12246681060009251,0.008604484979190285,0.02214039517956165,0.030744880158751937,0.08024908455365437,0.37305700340106174,1
ZKPUSDT,2026-01-07 14:30:00+00:00,2026-01-07 15:55:00+00:00,1.4166666666666667,13140.0,0.443469744976778,1,1,0.443469744976778,0.0,0,4,0.0,0.443469744976778,2.060037823295954,-0.388570702376279,-0.027192829091190984,-0.41576353146746997,0.008610904905954578,0.023268743985172168,0.031879648891126745,-0.44163330774864645,-2.0515070718908994,1
ZKPUSDT,2026-01-07 15:55:00+00:00,2026-01-07 18:25:00+00:00,2.5,2952.83832,0.4302037185695268,3,1,0.1434012395231756,-0.4243271589312389,1,4,-0.4243271589312389,0.005876559638287926,0.027410687484752325,0.12826320329302057,-0.06870700848007025,0.05955619481295034,0.008575574241334686,0.0238001765360823,0.03237575077741699,0.0967030627414187,0.4510627977555379,1
ZKPUSDT,2026-01-07 20:30:00+00:00,2026-01-08 09:50:00+00:00,13.333333333333334,3315.38844,0.5189396367014011,13,1,0.03991843359241547,-0.4972265636969269,13,1,-0.03824819720745592,0.02171307300447417,0.10118740567054754,-0.7775653266688507,0.8171641477359176,0.03959882106706693,0.008583310486353999,0.021850208993793183,0.03043351948014718,0.04795568195136461,0.22348338454075953,1
